Игрок,Координаты,Очки,Копья,Мечи,Топоры,Лазы,ЛК,ТК,Тараны,Каты,Пал,Двор
Marvable,476|562,9809,0,0,590,10,320,0,67,0,0,0
Marvable,477|561,9771,0,0,590,8,323,0,60,0,0,0
Marvable,475|563,9809,0,0,840,7,373,0,69,0,0,0
Marvable,464|582,10057,8081,8111,0,300,990,0,10,0,0,0
Marvable,469|586,7423,0,0,658,10,360,0,84,0,1,0
Marvable,479|583,9873,8226,8181,0,300,999,0,10,0,0,0
Marvable,480|587,9757,0,0,1536,6,398,0,151,0,0,2
Marvable,481|583,9771,0,0,2041,10,1404,0,218,0,0,0
Marvable,490|589,9771,0,0,1559,5,323,0,90,0,0,2
Marvable,477|579,9771,0,0,1501,3,320,0,152,0,0,0
Marvable,477|576,9771,0,0,2284,3,370,0,200,0,0,2
Marvable,474|590,9993,8324,8314,0,300,999,0,10,0,0,0
Marvable,471|584,9993,7895,7948,0,300,999,0,10,0,0,0
Marvable,482|592,9993,8706,8714,0,297,280,0,10,0,0,0
Marvable,471|592,9809,8021,8020,0,299,280,0,10,0,0,0
Marvable,468|592,9834,8021,8022,0,300,999,0,10,0,0,0
Marvable,476|596,9757,0,0,581,10,314,0,56,0,0,0
Marvable,448|583,9771,0,0,574,7,1623,0,160,0,0,0
Marvable,474|595,9788,8024,8028,0,300,999,0,10,0,0,0
Marvable,440|578,9757,8032,7998,0,300,999,0,10,0,0,0
Marvable,445|581,9771,8017,8028,0,249,280,0,10,0,0,0
Marvable,485|597,9771,7674,7640,0,300,987,0,10,0,0,0
Marvable,445|585,9771,7543,7517,0,289,999,0,10,0,0,0
Marvable,434|579,9771,0,0,574,5,320,0,58,0,0,0
Marvable,483|603,9771,8115,8090,0,250,537,0,10,0,0,0
Marvable,480|600,9771,8761,8745,0,300,999,0,10,0,0,0
Marvable,493|605,9771,0,0,698,9,310,0,129,0,0,2
Marvable,480|603,9771,0,0,581,10,314,0,59,0,0,0
Marvable,493|608,10078,0,0,630,7,315,0,50,0,0,0
Marvable,487|536,9809,0,0,583,10,293,0,60,0,1,0
Marvable,488|536,11215,0,0,0,39,0,129,6,0,0,0
Marvable,489|536,9863,0,0,597,10,302,0,68,0,0,1
Marvable,486|533,9771,8032,7697,0,250,0,0,5,0,1,0
Marvable,484|533,9771,0,0,562,10,311,107,54,0,0,2
Marvable,487|537,9809,0,0,608,10,312,0,61,0,0,0
Marvable,487|538,9701,8721,8434,0,250,0,0,9,0,1,0
Marvable,504|595,9993,7998,8023,0,249,280,0,10,0,0,0
Marvable,511|591,9771,0,0,1221,10,448,0,208,0,0,0
Marvable,521|590,9993,8732,8727,0,300,999,0,10,0,0,0
Marvable,528|593,9809,8022,8038,0,300,999,0,10,0,0,0
Marvable,540|587,9771,11000,10104,0,197,0,0,5,0,1,0
Marvable,520|595,9771,0,0,2572,10,2259,0,158,0,0,1
Marvable,518|595,9771,8010,8011,0,199,353,0,10,0,0,0
Marvable,514|593,9813,0,0,574,10,309,0,58,0,0,0
Marvable,533|577,11254,0,0,0,46,0,1421,4,0,0,1
Marvable,515|598,9771,8344,7471,0,300,996,0,10,0,0,0
Marvable,511|601,9718,0,0,588,10,309,0,69,0,0,1
Marvable,548|589,9771,0,0,1849,8,435,0,94,0,0,2
Marvable,541|591,9745,8762,8753,0,290,999,0,10,0,0,0
Marvable,535|601,9735,8029,8069,0,290,999,0,10,0,0,0
Marvable,519|588,9771,8740,8713,0,300,999,0,10,0,0,0
Marvable,514|594,9735,0,0,3158,10,2500,0,303,0,0,2
Marvable,523|604,9757,0,0,4438,10,435,0,219,0,0,1
Marvable,535|597,9692,0,0,557,2,375,0,44,0,0,0
Marvable,536|599,9771,8468,8479,0,300,999,0,10,0,0,0
Marvable,522|602,9310,0,0,631,10,320,0,50,0,0,0
Marvable,535|598,8934,4561,4526,0,199,448,0,10,0,0,0
Marvable,536|601,4501,0,0,1783,8,879,0,207,0,0,0
Marvable,512|558,11575,0,0,0,44,0,1401,0,0,0,0
Lesnik127,415|540,8901,811,0,0,27,0,3,0,0,0,2
Lesnik127,425|531,9086,110,0,0,0,0,0,0,0,0,6
Lesnik127,421|531,8994,0,0,1081,0,0,0,95,0,0,0
Lesnik127,422|530,10311,1513,0,0,0,0,0,0,0,0,6
Lesnik127,422|529,8984,0,0,0,0,0,0,0,0,0,6
Lesnik127,416|536,10859,0,0,0,0,0,0,0,0,0,2
Lesnik127,419|550,8886,572,0,0,0,0,0,0,0,0,1
Lesnik127,420|550,10426,0,0,0,0,0,0,0,0,0,6
Lesnik127,416|548,9271,0,0,0,0,0,0,44,0,0,2
Lesnik127,405|546,7636,46,16,10000,15,2190,0,437,34,1,0
Lesnik127,402|539,6881,10,0,7709,5,1439,0,350,0,0,0
Lesnik127,399|536,5993,10,0,4684,5,1201,0,282,0,0,0
Lesnik127,436|565,10206,0,0,8656,0,2367,35,362,47,0,1
Lesnik127,428|554,11103,0,0,8778,0,2186,0,417,50,0,2
Lesnik127,423|558,10440,3,0,8070,5,2367,0,442,50,0,6
Lesnik127,424|559,10441,0,0,8548,5,2858,0,390,50,0,1
Lesnik127,428|566,10424,0,0,8077,4,2466,0,460,50,0,6
Lesnik127,417|552,8345,20847,0,0,0,0,0,0,0,1,0
Lesnik127,395|511,10875,10,0,8572,5,2260,0,500,50,0,6
Lesnik127,432|536,9480,279,0,6532,0,2810,58,315,50,0,5
Lesnik127,431|537,9315,0,0,8208,1,2662,0,279,50,0,2
Lesnik127,435|543,10198,4656,3150,903,0,0,9,0,0,1,0
Lesnik127,429|543,9057,10765,457,844,11,0,110,0,0,0,0
Lesnik127,428|546,9272,316,0,8431,5,2396,0,420,50,0,2
Lesnik127,422|545,10443,0,0,9928,0,2464,0,450,50,0,0
Mastak,479|492,10362,1,1,624,150,122,0,25,0,0,2
Mastak,472|493,10838,10,1,1592,110,815,0,99,0,0,0
Mastak,437|521,10452,1,1,5489,76,856,0,330,0,0,5
Mastak,439|521,10928,8847,8847,0,891,0,4,3,0,0,0
Mastak,436|518,10971,9000,9000,0,1000,1,5,4,0,0,0
Mastak,435|526,10362,1,1,715,83,361,0,110,0,0,0
Mastak,431|519,10495,1,1,102,145,106,0,21,0,0,4
Mastak,430|515,10971,1,1,5477,150,2739,0,400,0,0,0
Mastak,430|524,10971,9000,9000,0,860,0,1,1,0,0,0
Mastak,438|527,10495,1,1,6240,150,2900,0,400,0,0,4
Mastak,448|521,10928,9000,9000,0,1000,0,3,3,0,0,0
Mastak,496|494,10495,131,1,4628,89,343,0,337,0,0,2
Mastak,474|506,12021,1,1,687,149,460,0,106,0,0,0
Mastak,484|480,12313,0,0,1239,1180,0,0,0,0,0,1
Mastak,479|510,11380,1,1,8949,216,1659,0,400,0,0,0
Mastak,475|508,12154,7449,9707,0,39,0,5,5,0,0,0
Mastak,430|523,10971,8217,8208,0,757,0,5,5,0,0,0
Mastak,491|497,12313,2560,2629,0,45,0,52,4,0,0,0
Mastak,478|508,12154,8878,8904,0,5,0,5,5,0,0,0
Mastak,471|513,12154,4044,8731,0,5,0,5,5,0,0,0
Mastak,474|519,13496,527,527,0,200,0,0,0,0,0,0
Mastak,438|519,10452,1,1,685,100,329,0,100,0,0,4
Mastak,450|527,12313,3053,3022,0,1000,40,14,1,0,0,0
Mastak,476|494,9835,1,1,102,48,94,0,13,0,0,0
Mastak,471|505,10971,8270,9716,0,54,0,5,5,0,0,0
Mastak,418|561,10294,1,1,150,21,87,0,12,0,0,0
Mastak,399|520,10636,8546,8531,0,1000,0,5,3,0,0,0
Mastak,414|557,10971,1,1,4799,130,2566,0,400,0,0,0
Mastak,415|564,10971,1,1,2559,83,1597,0,131,0,0,0
Mastak,397|523,10475,1,1,888,68,432,0,111,0,0,0
Mastak,435|517,10971,8061,8099,0,1000,31,5,1,0,0,0
Mastak,493|507,10971,7625,7647,0,1000,0,5,5,5,1,0
Mastak,447|524,10971,7223,7208,0,1000,0,5,0,0,0,0
Mastak,493|505,10971,1,1,6015,145,2864,0,400,0,0,0
Mastak,487|499,10971,1,1,4440,127,2267,1,400,0,0,0
Mastak,441|531,10971,8194,8168,0,1000,0,5,5,0,0,0
Mastak,478|511,12154,1,1,630,135,345,0,97,0,0,0
Mastak,481|505,10481,1,1,6268,150,2944,0,400,0,0,2
Mastak,437|525,10971,8761,8802,0,1000,0,9,4,13,0,0
Mastak,396|521,10478,2880,2882,0,1000,0,5,3,0,0,0
Mastak,396|514,10475,4,1,119,149,87,0,19,0,0,0
Mastak,396|524,10636,9000,9273,0,1000,0,5,3,0,0,0
Mastak,397|503,10971,8955,8947,0,1000,0,5,3,0,0,0
Mastak,409|558,10971,9000,8988,0,1000,0,5,4,0,0,0
Mastak,423|572,10589,6118,6131,0,1000,0,0,0,0,0,0
Mastak,491|511,10495,1,1,322,49,72,0,24,0,0,0
Mastak,462|492,10495,66,50,114,51,112,0,219,0,0,0
Mastak,479|507,12154,6421,6399,0,104,0,5,5,0,1,0
Mastak,467|492,10495,216,1,1050,28,343,0,378,0,0,2
Mastak,466|493,10495,1,1,3452,149,2758,0,400,0,0,2
Mastak,471|492,10971,6982,7006,0,1000,0,5,5,0,1,0
Mastak,399|513,10478,1,1,665,49,389,0,105,0,0,0
Mastak,468|492,9940,1,1,1284,47,594,0,169,0,0,0
Mastak,481|510,11819,1,1,5150,144,2539,0,400,0,0,2
Mastak,485|507,10971,8522,8517,0,1000,0,7,5,0,1,0
Mastak,469|503,10971,8283,8271,0,1000,0,5,5,0,1,0
Mastak,439|520,10685,8870,8862,0,982,0,9,3,13,0,0
Mastak,468|509,10838,1,1,214,99,112,0,33,0,0,0
Mastak,488|500,10971,1,1,1727,149,785,0,89,0,0,0
Mastak,459|503,10928,1,1,3637,149,2541,0,356,0,0,1
Mastak,421|551,10495,1,1,6340,150,2975,0,400,0,0,0
Mastak,482|506,10636,7922,7923,0,1000,0,5,5,0,0,0
Mastak,417|501,10971,8396,8396,0,1000,0,10,0,0,0,0
Mastak,440|520,10928,7912,7869,0,1000,0,0,0,0,0,0
Mastak,486|506,10548,1,1,377,68,206,0,95,0,0,0
Mastak,495|507,13496,0,0,0,97,0,0,0,0,0,0
Mastak,443|529,10971,8583,8624,0,1000,2,5,5,0,0,0
Mastak,493|495,10971,1,1,8223,75,2424,0,400,0,0,0
Mastak,483|500,10971,6854,6855,0,1000,0,7,5,0,0,0
Mastak,495|510,10495,1,1,136,96,92,0,16,0,0,0
Mastak,474|516,12154,5880,5890,0,47,0,5,5,0,0,0
Mastak,486|511,10495,0,0,0,0,0,0,0,0,0,0
Mastak,496|504,10495,1,1,624,89,322,0,96,0,0,1
Mastak,462|505,10019,1,1,776,97,89,0,18,0,0,1
Mastak,473|517,12154,3645,3645,0,50,0,5,5,0,0,0
Mastak,486|501,10971,1,1,1056,147,513,1,94,0,0,0
Mastak,493|510,10495,0,0,0,0,0,0,0,0,0,0
Mastak,462|491,11618,5974,6008,0,1000,0,5,0,0,0,0
Mastak,468|498,10971,1,1,1378,105,567,0,25,0,0,0
Mastak,413|517,10495,1,1,110,149,160,0,21,0,0,0
Mastak,460|493,11720,1,1,253,147,1014,0,362,0,0,0
Mastak,474|512,11583,1,1,1123,100,568,0,103,0,0,0
Mastak,473|518,12154,4294,5785,0,5,0,5,5,0,0,0
Mastak,401|506,10495,1,1,112,98,103,0,21,0,0,0
Mastak,422|528,10971,8626,8641,0,1000,0,5,1,0,0,0
Mastak,436|521,10971,8112,8102,0,1000,0,2,0,0,0,0
Mastak,432|518,10971,8171,8169,0,1000,0,0,2,0,0,0
Mastak,494|506,10495,1,1,112,81,81,1,18,0,0,1
Mastak,491|510,10971,1,1,3290,100,1701,0,400,0,0,2
Mastak,477|504,11911,8048,8053,0,5,0,5,5,0,0,0
Mastak,488|502,10495,1,1,204,129,102,0,19,0,0,0
Mastak,523|512,12313,0,0,591,1870,0,0,0,0,0,1
Mastak,489|511,10971,9629,9677,0,335,0,5,5,0,1,0
Mastak,477|503,12154,4653,4672,0,354,0,5,5,0,0,0
Mastak,478|505,12154,5921,5912,0,55,0,5,5,0,0,0
Mastak,461|495,11678,1,1,605,75,1431,0,264,0,0,0
Mastak,486|500,10478,1,1,3536,140,340,0,296,0,0,0
Mastak,485|501,10478,1,1,112,87,56,0,16,0,0,0
Mastak,494|473,10495,1,1,1521,229,924,0,258,0,0,1
Mastak,485|506,10971,1,1,4896,150,3000,0,400,0,0,0
Mastak,448|524,10971,1,1,1684,109,741,0,109,0,0,4
Mastak,429|521,10971,7862,7819,0,1000,0,5,4,0,0,0
Mastak,430|520,10971,6940,6956,0,1000,81,5,0,0,0,0
Mastak,429|520,10971,7640,7638,0,1000,42,5,4,0,0,0
Mastak,412|514,10971,8165,8198,0,1000,0,5,5,0,0,0
Mastak,413|525,10971,8415,8409,0,1000,0,5,1,0,0,0
Mastak,408|511,10589,6625,6638,0,1000,0,0,5,0,0,0
Mastak,409|519,10971,8909,7970,0,1000,0,5,5,0,0,0
Mastak,406|520,10971,8078,8088,0,1000,0,0,0,0,0,0
Mastak,478|501,10864,9996,9995,0,110,0,5,5,0,1,0
Mastak,493|468,11071,1,1,1061,48,675,0,19,0,0,1
Mastak,443|524,10971,7928,7901,0,1000,0,4,0,0,0,0
Mastak,489|501,10971,6766,6782,0,1000,0,5,5,0,1,0
Mastak,488|507,10971,8024,8017,0,557,36,5,5,0,1,0
Mastak,438|521,10971,8203,7858,54,1000,0,0,0,0,0,0
Mastak,489|502,10495,1,1,100,7,51,0,14,0,0,0
Mastak,464|487,10478,1,1,2161,46,545,0,308,0,0,2
Mastak,461|496,12154,9506,9691,0,44,0,5,4,0,0,0
Mastak,476|501,10971,1,1,7251,136,2637,0,399,0,0,0
Mastak,479|501,10838,1,1,86,86,51,0,14,0,0,0
Mastak,472|465,11494,1,1,1308,48,229,0,236,0,0,3
Mastak,480|475,10495,283,1,2243,21,51,0,329,0,0,2
Mastak,463|487,10971,2880,8100,0,1125,0,5,5,0,0,0
Mastak,468|485,10495,387,1,300,49,184,0,18,0,0,2
Mastak,471|504,10838,1,1,2871,147,2833,0,400,0,0,0
Mastak,468|507,10971,1,1,100,68,423,0,25,0,0,0
Mastak,467|512,12154,1,1,100,82,129,0,20,0,0,0
Mastak,476|466,12154,1135,1131,0,1000,0,5,5,0,1,0
Mastak,457|490,11678,10087,10074,0,5,0,5,5,0,0,0
Mastak,455|490,10495,1,1,100,95,127,0,17,0,0,0
Mastak,476|463,11678,145,1,2244,118,60,0,187,0,0,2
Mastak,451|496,10311,1,1,100,100,76,0,14,0,0,1
Mastak,450|499,10311,1,1,814,98,501,0,311,0,0,0
Mastak,449|498,10311,381,1,440,99,510,0,313,0,0,0
Mastak,478|486,9761,1,1,677,37,327,0,51,0,0,2
Mastak,454|484,10495,1,1,100,38,125,0,17,0,0,0
Mastak,448|494,10495,1,1,100,83,101,0,17,0,0,0
Mastak,434|522,10971,7947,7899,0,1000,0,0,3,0,0,0
Mastak,493|506,10636,1,1,3262,44,51,1,181,0,0,2
Mastak,493|496,10971,1,1,5482,150,2942,0,400,0,0,0
Megadjal,473|536,11143,4995,512,8,53,0,523,15,0,1,0
Megadjal,473|535,10418,6614,603,0,871,98,1314,15,0,1,0
Megadjal,467|532,9420,6016,945,33,624,60,1130,15,7,1,0
Megadjal,454|546,10178,0,0,250,99,230,0,32,0,0,3
Megadjal,449|562,10061,11144,1902,0,515,0,1003,13,0,0,0
Megadjal,450|562,8923,9687,3726,0,584,40,864,15,0,0,0
Megadjal,450|561,10452,0,0,250,95,591,0,143,0,0,3
Megadjal,450|564,8911,9021,2051,250,905,38,1198,14,0,0,0
Megadjal,447|566,10028,0,0,250,80,130,0,27,0,0,0
Megadjal,452|568,9964,0,0,250,90,131,0,27,0,0,0
Megadjal,450|565,8172,8835,2135,0,598,67,899,15,0,0,0
Megadjal,448|553,10067,0,0,250,65,186,0,29,0,0,3
Megadjal,445|557,9345,9310,1897,300,788,80,1163,15,22,0,0
Megadjal,453|569,7743,11296,2496,50,660,74,959,15,0,0,0
Megadjal,447|567,10088,0,0,250,77,1602,0,110,0,0,0
Megadjal,446|568,8826,0,0,250,77,230,0,31,0,0,3
Megadjal,446|566,7892,11852,2203,0,516,30,790,14,0,0,0
Megadjal,451|563,9238,0,0,250,54,230,0,33,0,0,3
Megadjal,446|567,4735,0,0,864,80,409,0,105,0,0,0
Megadjal,440|565,5946,10946,1758,120,837,86,1234,15,24,0,0
Megadjal,444|566,5891,14432,1712,0,657,38,804,14,0,0,0
Megadjal,437|560,5170,0,0,8394,100,3070,0,400,0,1,0
Megadjal,443|571,5565,12123,1670,101,759,58,1114,14,13,0,0
Megadjal,445|575,6824,13218,1995,250,531,48,816,14,0,0,0
Megadjal,435|566,6521,14046,1685,198,526,54,774,15,0,0,0
Megadjal,455|579,5998,12469,1676,97,693,75,1025,15,14,0,0
Megadjal,440|575,6220,11204,1402,95,801,75,1178,14,27,0,0
Megadjal,459|587,5664,12339,1995,0,764,41,1033,13,0,0,0
Megadjal,463|591,6047,12747,1995,0,649,68,978,15,0,0,0
Megadjal,463|588,5581,13739,1973,0,805,32,807,14,0,1,0
Megadjal,438|577,7483,0,0,2275,85,1184,0,178,0,0,3
Megadjal,425|574,4660,0,0,1650,66,770,0,149,0,0,0
Megadjal,427|579,2103,1266,279,0,730,36,0,13,0,0,0
mirakses,457|549,10559,11396,951,0,300,0,799,0,0,0,0
mirakses,456|549,10559,13534,1,0,269,0,0,0,0,0,0
mirakses,452|556,10559,0,0,150,298,81,0,92,0,0,0
mirakses,450|557,10559,0,0,943,247,580,0,191,0,0,0
mirakses,452|558,10559,12318,1984,0,72,198,500,15,0,0,1
mirakses,445|556,10559,12306,0,0,75,0,949,0,0,0,1
mirakses,430|539,10559,7954,2391,0,400,0,999,0,0,0,1
mirakses,418|543,10559,7811,350,0,400,0,999,0,0,0,1
mirakses,498|573,11116,12944,2822,0,330,0,375,0,0,0,0
mirakses,494|578,10004,9616,4200,0,300,0,0,0,0,0,0
mirakses,500|570,10326,13529,949,0,242,0,0,57,0,0,0
mirakses,500|576,10406,7963,7948,0,300,0,401,0,0,0,0
mirakses,497|579,10750,0,0,3024,236,1401,0,330,0,0,1
mirakses,499|572,11456,6438,919,0,461,0,0,0,0,0,0
mirakses,488|566,10247,9755,9782,0,300,0,0,0,0,1,0
mirakses,487|570,10004,10754,9120,0,386,0,0,0,0,1,0
mirakses,487|572,10004,9905,9896,0,400,0,0,0,0,0,0
mirakses,488|573,10004,9839,9840,0,300,0,0,0,0,0,0
mirakses,488|574,10042,4348,4373,0,330,54,318,14,20,0,0
mirakses,490|573,10114,6973,9705,0,300,0,0,0,0,0,0
mirakses,490|574,10114,8533,5180,0,345,0,294,14,0,0,0
mirakses,489|575,10114,9787,1762,0,344,0,427,19,0,0,2
mirakses,488|579,10247,9317,5164,0,300,0,500,23,0,0,1
mirakses,490|585,10597,12979,6775,0,300,0,0,0,0,0,0
mirakses,488|582,10247,9078,5850,0,412,0,359,0,0,0,0
mirakses,487|567,10264,0,0,204,293,556,0,36,0,0,0
mirakses,490|586,10004,12247,5145,0,300,0,444,0,0,0,0
mirakses,501|589,10449,4069,4084,0,300,329,299,16,102,0,0
mirakses,493|587,10247,7881,5466,0,300,0,494,18,0,0,0
mirakses,487|585,10285,0,0,122,20,60,0,14,0,0,0
mirakses,493|588,10252,8230,5243,0,300,350,237,70,0,0,0
mirakses,495|585,10247,12757,6257,0,300,0,0,0,0,0,0
mirakses,500|588,10247,9702,6027,0,343,300,488,0,0,0,0
mirakses,489|591,10247,11926,2000,0,351,0,470,0,0,0,0
mirakses,502|593,10247,4272,4300,0,300,0,0,0,0,0,0
mirakses,506|594,10285,9872,5288,0,300,0,0,3,0,0,0
mirakses,494|562,10114,0,0,150,208,117,0,15,0,0,2
mirakses,502|596,10247,0,0,1399,245,0,0,132,0,0,1
mirakses,495|600,10247,13572,1969,0,399,0,302,18,0,0,0
mirakses,531|596,10247,9904,9844,0,298,0,0,0,0,0,0
mirakses,475|579,10220,11799,1,0,300,0,948,0,0,0,0
mirakses,438|583,9771,0,0,128,234,70,0,13,0,0,0
mirakses,456|596,10285,9028,9029,0,300,0,0,0,0,0,0
mirakses,491|603,9778,7477,7477,0,0,0,0,0,0,0,0
mirakses,493|562,10247,9879,9781,0,237,0,0,0,0,1,1
mirakses,493|563,10247,8730,8744,0,300,0,0,0,0,0,0
mirakses,494|558,10420,6716,2883,0,1148,0,0,0,0,0,0
mirakses,490|564,10247,9536,9573,0,300,0,0,0,0,1,0
mirakses,491|564,10247,9703,9721,0,294,0,0,0,0,1,1
mirakses,488|568,10247,11908,3075,0,312,0,449,0,0,0,0
mirakses,490|568,10247,12119,7452,0,339,0,0,0,0,0,0
mirakses,492|558,10285,0,0,150,261,80,0,18,0,0,1
mirakses,490|560,11483,12497,5150,0,304,0,0,9,0,0,0
mirakses,490|559,11489,13500,5804,0,239,0,0,9,0,0,0
mirakses,489|561,11489,13704,5883,0,244,0,0,9,0,0,0
mirakses,487|563,11494,13978,5579,0,298,0,0,2,0,0,0
mirakses,486|564,11494,12559,5382,0,300,0,0,10,0,0,0
mirakses,485|565,11494,13303,5699,0,400,0,0,10,0,1,2
mirakses,515|541,10311,0,0,153,249,164,0,16,0,0,3
mirakses,506|550,11445,6541,0,0,1194,0,0,2,0,0,0
o-O..OnMaine..O-o,486|531,9809,0,0,794,10,299,0,52,0,0,0
o-O..OnMaine..O-o,485|532,9809,2447,1400,0,253,0,2,0,2,0,0
o-O..OnMaine..O-o,485|530,9809,8407,8639,0,250,0,2,0,2,1,0
o-O..OnMaine..O-o,485|529,9809,0,0,1452,10,293,0,513,100,0,1
o-O..OnMaine..O-o,490|528,11077,0,0,533,166,248,0,50,0,0,2
o-O..OnMaine..O-o,491|532,9809,0,0,478,10,260,0,66,0,0,0
o-O..OnMaine..O-o,492|530,9809,9901,9715,0,364,0,2,0,2,0,0
o-O..OnMaine..O-o,489|532,9809,6804,6521,0,250,0,2,0,2,1,0
o-O..OnMaine..O-o,490|531,9809,6726,6796,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,485|526,9809,0,0,421,10,181,0,36,0,0,0
o-O..OnMaine..O-o,486|530,9809,0,0,612,10,265,0,46,0,0,0
o-O..OnMaine..O-o,486|529,9809,0,0,485,10,261,0,47,0,0,0
o-O..OnMaine..O-o,486|534,9809,0,0,630,10,335,0,55,0,0,0
o-O..OnMaine..O-o,484|532,9809,1674,1655,0,2263,0,0,0,2,0,1
o-O..OnMaine..O-o,492|532,9809,0,0,450,10,220,0,47,0,0,0
o-O..OnMaine..O-o,485|537,9809,0,0,537,10,289,0,62,0,0,0
o-O..OnMaine..O-o,488|534,9809,0,0,524,10,285,0,60,0,0,0
o-O..OnMaine..O-o,491|534,9809,0,0,458,10,246,0,52,0,0,0
o-O..OnMaine..O-o,485|527,9809,0,0,505,10,186,0,36,0,0,3
o-O..OnMaine..O-o,483|523,9809,0,0,688,10,248,0,48,0,0,0
o-O..OnMaine..O-o,479|526,9866,0,0,488,9,263,0,75,0,0,0
o-O..OnMaine..O-o,458|530,10237,9286,8315,0,250,0,0,0,10,0,0
o-O..OnMaine..O-o,458|528,10237,0,0,402,10,209,0,33,0,0,0
o-O..OnMaine..O-o,460|529,10237,7352,9040,0,250,0,2,0,97,0,0
o-O..OnMaine..O-o,460|531,10237,0,0,4731,10,2274,0,382,0,0,0
o-O..OnMaine..O-o,458|529,10237,9234,9913,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,464|527,10237,8792,8785,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,464|526,10237,8877,8612,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,455|524,10237,9262,8610,0,220,0,0,0,0,0,0
o-O..OnMaine..O-o,454|525,10237,8026,8003,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,457|524,10237,2116,2128,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,454|523,10237,8812,8355,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,457|522,10237,8540,9904,0,246,0,2,0,2,0,0
o-O..OnMaine..O-o,462|519,10237,9518,9318,0,244,0,2,0,2,0,0
o-O..OnMaine..O-o,461|519,10237,0,0,395,10,210,0,33,0,0,0
o-O..OnMaine..O-o,463|516,10237,8072,8078,0,579,0,2,0,7,0,0
o-O..OnMaine..O-o,465|516,10237,9104,9120,0,748,0,2,2,2,0,0
o-O..OnMaine..O-o,468|520,10237,9314,8412,0,1158,0,2,0,5,0,0
o-O..OnMaine..O-o,470|516,10237,8839,9610,0,245,0,92,0,2,0,0
o-O..OnMaine..O-o,467|515,10237,1955,1959,0,344,0,2,0,2,0,0
o-O..OnMaine..O-o,469|519,11579,1643,1619,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,447|527,10029,8845,9442,0,809,0,1,0,1,0,0
o-O..OnMaine..O-o,446|527,10237,9374,9356,0,646,0,2,0,0,0,0
o-O..OnMaine..O-o,441|527,10194,9545,9927,0,328,50,1,0,1,0,1
o-O..OnMaine..O-o,417|516,10237,10000,10071,0,673,0,2,0,2,0,0
o-O..OnMaine..O-o,424|513,10237,10000,10236,0,643,1,23,1,2,0,0
o-O..OnMaine..O-o,432|539,10237,9600,9827,1,855,0,47,1,2,0,0
o-O..OnMaine..O-o,429|544,10237,9529,9946,0,303,0,8,0,2,0,1
o-O..OnMaine..O-o,416|527,10237,10000,10293,0,562,0,2,0,2,0,0
o-O..OnMaine..O-o,409|509,10237,9846,9828,1,421,0,111,0,2,0,0
o-O..OnMaine..O-o,424|553,10237,9994,10183,0,611,0,3,0,2,0,0
o-O..OnMaine..O-o,415|537,10237,9996,10401,0,625,36,2,0,2,0,1
o-O..OnMaine..O-o,407|502,10237,9842,9780,0,893,0,2,0,2,0,0
o-O..OnMaine..O-o,403|508,10237,9496,9715,0,855,0,2,0,2,0,0
o-O..OnMaine..O-o,506|597,10237,9925,9956,0,763,0,2,0,2,0,0
o-O..OnMaine..O-o,433|565,10237,9709,10076,0,573,0,2,0,2,0,0
o-O..OnMaine..O-o,479|593,10237,9350,9832,0,993,0,2,0,2,0,0
o-O..OnMaine..O-o,436|573,10237,9338,9271,0,1159,0,2,0,2,0,0
o-O..OnMaine..O-o,492|604,10237,10024,10128,0,389,0,2,0,2,0,0
o-O..OnMaine..O-o,397|506,10237,9194,8885,0,261,143,0,0,0,0,2
o-O..OnMaine..O-o,435|583,9506,6420,6423,0,275,50,2,0,2,0,4
o-O..OnMaine..O-o,427|547,10237,8834,7446,0,250,50,4,0,14,0,2
o-O..OnMaine..O-o,431|544,10237,9104,7130,0,250,76,5,0,15,1,4
o-O..OnMaine..O-o,433|543,10237,7952,7957,0,250,49,5,0,19,0,3
o-O..OnMaine..O-o,432|545,10237,7915,7926,0,250,50,2,0,2,0,3
o-O..OnMaine..O-o,435|549,10237,7782,7808,0,250,49,5,0,15,0,3
o-O..OnMaine..O-o,436|542,10237,7698,7696,0,250,50,5,0,11,0,3
o-O..OnMaine..O-o,392|514,5235,2477,2477,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,392|507,3404,1395,1400,0,250,0,2,0,2,0,0
o-O..OnMaine..O-o,434|546,10237,7716,7437,0,250,49,5,0,15,0,3
o-O..OnMaine..O-o,436|585,399,100,73,0,0,0,0,0,0,0,0
OliWi,463|540,10247,10186,8339,0,187,0,0,4,0,0,0
OliWi,462|537,9634,835,677,0,200,0,0,0,0,0,0
OliWi,457|541,10247,8705,7132,0,200,143,0,4,0,0,4
OliWi,462|538,8235,0,0,0,94,0,0,0,0,0,0
OliWi,462|535,9621,3308,2777,0,48,0,0,2,0,0,0
OliWi,484|503,9323,10128,10245,0,140,0,0,0,0,1,0
