Игрок;Координаты;Очки;Копья;Мечи;Топоры;Лазы;ЛК;ТК;Тараны;Каты;Пал;Двор
Sergej Kuts;415|562;7855;9722;9709;223;403;10;0;4;0;0;0
Sergej Kuts;484|582;8757;8453;8102;2009;385;100;0;4;0;0;3
Sergej Kuts;471|593;9551;9306;9283;2982;136;0;0;4;0;0;0
Sergej Kuts;501|610;4403;10350;10319;80;1097;0;0;32;0;0;0
Sergej Kuts;422|473;10217;0;0;7241;200;2400;0;600;0;0;0
Sergej Kuts;421|472;10220;0;0;7240;200;2400;0;600;0;0;0
Sergej Kuts;437|460;10583;0;0;3854;175;1945;0;336;0;0;0
Sergej Kuts;435|461;9902;3394;3404;0;6051;0;0;10;0;1;0
Sergej Kuts;433|459;9464;4438;4420;0;1000;0;0;10;0;1;0
Sergej Kuts;427|474;9667;0;0;8512;200;2400;0;469;0;0;0
Sergej Kuts;428|473;9966;5683;5669;65;1000;32;0;10;0;1;0
Sergej Kuts;418|477;10217;0;0;7241;200;2400;0;600;0;0;0
Sergej Kuts;436|459;9665;0;0;7023;200;2400;0;600;0;0;0
Sergej Kuts;420|472;10218;5213;5207;0;1000;0;0;10;0;0;0
Sergej Kuts;419|471;10221;4469;4473;0;1000;0;0;10;0;0;0
Sergej Kuts;422|462;9474;0;0;7477;170;2400;0;700;0;0;0
Sergej Kuts;415|473;9849;0;0;7727;200;2400;0;600;0;0;0
Sergej Kuts;412|486;9902;5611;5599;0;1000;0;0;10;0;0;0
Sergej Kuts;412|483;9849;0;0;7727;200;2400;0;600;0;0;0
Sergej Kuts;407|485;9902;0;0;7570;200;2400;0;600;0;0;0
Sergej Kuts;419|476;10761;0;0;7108;200;2400;0;600;0;0;0
Sergej Kuts;403|486;9902;4398;4412;0;3000;0;0;10;0;0;0
Sergej Kuts;411|483;10582;4433;4426;0;3000;0;0;10;0;0;0
Sergej Kuts;407|549;5298;10864;10875;0;400;0;0;10;0;0;0
Sergej Kuts;425|499;10610;0;0;7150;200;2400;0;600;0;0;0
Sergej Kuts;416|536;10743;0;0;8495;200;2500;0;205;0;0;4
Sergej Kuts;459|555;9320;8333;8253;2019;503;0;0;5;0;0;4
Sergej Kuts;457|553;9509;9170;9181;2787;239;0;0;8;0;0;4
Sergej Kuts;456|554;8719;9911;8822;2022;232;0;0;4;0;0;4
Sergej Kuts;458|554;7790;8060;8098;2193;299;26;0;7;0;0;0
Sergej Kuts;449|567;9870;5397;5368;2069;368;0;0;4;0;0;4
Sergej Kuts;438|563;9908;10225;10210;0;718;0;0;4;0;0;0
Sergej Kuts;424|551;10119;10391;10344;0;473;0;0;4;0;0;0
Sergej Kuts;470|589;8438;7423;5989;0;434;0;0;5;0;0;0
Sergej Kuts;439|580;9671;9490;9320;80;196;0;0;4;0;0;0
Sergej Kuts;408|551;7126;10532;10540;0;145;0;0;4;0;0;0
Sergej Kuts;405|552;9327;783;747;5894;200;2400;0;600;0;0;0
Sergej Kuts;407|555;3503;9121;9151;0;2198;0;0;80;0;0;0
Sergej Kuts;478|606;5837;10937;10930;0;250;4;0;4;0;0;0
Sergej Kuts;415|567;7583;0;0;8665;100;2400;0;600;0;0;0
Sergej Kuts;444|592;4407;0;0;9000;200;2600;0;700;0;0;0
Sergej Kuts;475|607;4116;3424;3400;0;0;0;0;0;0;0;0
Sergej Kuts;389|489;752;200;191;0;0;0;0;0;0;0;0
Sergej Kuts;500|598;4418;0;0;11335;131;2220;0;1004;0;0;0
Sergej Kuts;495|596;7639;0;0;8422;200;2400;0;600;0;0;0
Sergej Kuts;413|482;9861;4307;4315;0;1000;0;0;10;0;0;0
Sergej Kuts;447|535;10229;9377;9170;1584;217;0;0;4;0;0;4
Sergej Kuts;446|537;9746;0;0;8193;188;2198;0;600;0;0;4
Sergej Kuts;438|463;10428;0;0;7699;200;2384;0;560;0;0;0
Sergej Kuts;433|465;9976;4284;4301;0;2015;35;0;10;0;0;0
Sergej Kuts;430|473;10172;0;0;6903;200;2559;0;599;0;0;0
Sergej Kuts;421|499;9296;0;0;6515;200;2440;0;509;0;0;0
Sergej Kuts;422|499;9334;0;0;7118;200;2600;0;563;0;0;0
Sergej Kuts;439|463;10428;0;0;6635;200;2600;0;600;0;0;0
Sergej Kuts;479|581;9555;0;0;6797;200;2600;0;600;0;0;2
Sergej Kuts;457|571;9509;9594;9636;0;480;0;0;4;0;0;0
Sergej Kuts;421|539;9723;10105;10133;21;681;3;0;4;0;0;0
Sergej Kuts;480|583;9782;10338;9767;1047;190;0;0;4;0;0;3
Sergej Kuts;414|481;10172;0;0;6564;200;2600;0;600;0;0;0
Sergej Kuts;413|481;10172;0;0;6564;200;2600;0;600;0;0;0
Sergej Kuts;442|569;9403;9978;8660;0;786;0;0;5;0;0;0
Sergej Kuts;450|572;9647;10674;10716;50;151;10;0;2;0;0;0
Sergej Kuts;461|582;10092;9848;8347;1085;744;0;0;4;0;0;0
Sergej Kuts;411|475;10172;3550;3550;0;1000;0;0;10;0;0;0
Sergej Kuts;412|485;9486;0;0;7700;200;2580;0;600;0;0;0
Sergej Kuts;411|485;9502;0;0;6886;200;2600;0;600;0;0;0
Sergej Kuts;446|575;9561;10406;10368;0;257;18;0;3;0;0;0
Sergej Kuts;413|535;9583;10664;10655;0;272;0;0;3;0;0;0
Sergej Kuts;491|593;4461;0;0;9695;200;2400;0;704;0;0;0
Sergej Kuts;491|596;4428;0;0;9626;200;2400;0;704;0;0;0
Sergej Kuts;452|581;9725;9843;9469;1290;280;49;0;3;0;0;0
Sergej Kuts;465|590;8966;10130;10080;91;229;0;0;7;0;0;0
Sergej Kuts;482|596;6985;10902;10869;0;327;0;0;3;0;0;0
Sergej Kuts;434|572;6980;11048;11174;0;315;0;0;12;0;0;0
Sergej Kuts;461|592;4512;0;0;9794;200;2400;0;704;0;0;0
Sergej Kuts;421|560;7619;10215;10226;0;211;0;0;6;0;0;0
Sergej Kuts;467|593;7823;10939;10860;0;164;0;0;4;0;0;0
Sergej Kuts;486|592;6276;10393;10365;0;623;0;0;4;0;0;0
Sergej Kuts;490|596;6465;9750;9777;0;552;0;0;4;0;0;0
Sergej Kuts;459|592;6402;9521;9520;0;436;0;0;6;0;0;0
Sergej Kuts;433|577;7645;8542;10429;0;224;0;0;14;0;0;0
Sergej Kuts;458|589;7690;10390;10428;0;247;0;0;4;0;0;0
Sergej Kuts;413|549;7247;9765;9820;0;790;0;0;4;0;0;0
Sergej Kuts;466|597;7344;10339;10287;0;297;0;0;3;0;0;0
Sergej Kuts;410|547;7416;10153;10130;0;441;0;0;2;0;0;0
Sergej Kuts;424|569;7183;10743;10663;0;100;0;0;4;0;1;3
Sergej Kuts;490|605;6457;10729;10666;0;316;0;0;5;0;0;0
Sergej Kuts;410|550;3580;11311;11305;0;200;0;0;22;0;0;0
Sergej Kuts;418|563;5985;0;0;8876;180;2390;0;704;0;0;0
Sergej Kuts;442|590;5704;10774;10762;0;400;0;0;4;0;0;0
Sergej Kuts;412|557;3302;11391;11355;0;236;0;0;66;0;0;0
Sergej Kuts;399|540;4179;10997;10965;0;400;0;0;22;0;0;0
Sergej Kuts;493|606;4249;0;0;9625;200;2400;0;704;0;0;0
Sergej Kuts;409|555;4472;0;0;9598;200;2400;0;669;0;0;0
Sergej Kuts;443|590;4408;0;0;9821;200;2400;0;696;0;0;0
Sergej Kuts;466|604;3436;9013;8998;0;2565;0;0;59;0;0;0
Sergej Kuts;394|529;5600;0;0;8087;200;2400;0;600;0;0;0
Sergej Kuts;511|608;4485;0;0;8256;200;2400;0;704;0;0;0
Sergej Kuts;429|582;4533;0;0;9347;200;2400;0;704;0;0;0
Sergej Kuts;447|594;4242;0;0;9859;200;2400;0;704;0;0;0
Sergej Kuts;407|553;4023;10500;10138;0;1010;60;0;60;0;0;0
Sergej Kuts;470|602;5446;9041;9014;0;1918;0;0;121;0;0;0
Sergej Kuts;504|609;4496;0;0;9211;150;2600;0;668;0;0;0
Sergej Kuts;438|591;3803;0;0;9054;200;2600;0;659;0;0;0
Sergej Kuts;429|586;7092;2365;2377;0;1332;0;0;100;0;0;0
Sergej Kuts;513|609;1054;400;368;0;633;0;0;0;0;0;0
Sergej Kuts;392|509;6030;6456;6446;0;2328;0;0;170;0;0;0
Sergej Kuts;433|590;4538;0;0;9789;200;2400;0;704;0;0;0
Sergej Kuts;391|509;4924;0;0;10950;143;1750;0;704;0;0;0
Sergej Kuts;483|611;4601;5631;5631;0;1000;0;0;10;0;0;0
Sergej Kuts;420|579;4623;2811;2815;0;1310;0;0;60;0;0;0
Sergej Kuts;515|611;1270;0;0;508;50;0;0;0;0;0;0
Sergej Kuts;420|573;3892;2054;2067;0;1000;0;0;10;0;0;0
Sergej Kuts;445|592;5089;4139;4450;0;1000;0;0;10;0;0;0
Sergej Kuts;442|591;3854;0;0;10000;80;2000;0;1000;0;0;0
Sergej Kuts;460|588;4564;0;0;10030;200;2499;0;1004;0;0;0
Sergej Kuts;461|587;4471;0;0;8999;200;2600;0;704;0;0;0
Sergej Kuts;429|575;4580;0;0;10299;180;2680;0;807;0;0;0
Sergej Kuts;471|604;4658;0;0;9107;200;2500;0;704;0;0;0
Sergej Kuts;420|571;920;0;0;239;0;0;0;0;0;0;0
Sergej Kuts;392|513;4618;10878;10887;0;600;0;0;10;0;0;0
Sergej Kuts;448|575;9752;8574;8610;1109;169;0;0;3;0;0;0
Sergej Kuts;439|591;4526;0;0;10822;192;2900;0;1004;0;0;0
Sergej Kuts;416|563;5800;10827;10818;0;200;0;0;4;0;0;0
Sergej Kuts;398|536;4533;0;0;9619;200;2400;0;704;0;0;0
Sergej Kuts;460|586;5414;0;0;9204;176;2400;0;703;0;0;0
SneeK;412|548;11286;0;0;9601;0;2404;0;526;0;1;0
SneeK;411|547;11281;0;0;10215;0;2188;0;670;0;1;0
SneeK;410|543;11281;7000;7611;0;0;0;0;0;0;1;0
SneeK;408|546;11286;7652;7109;0;427;256;425;0;85;1;3
SneeK;405|542;10619;8014;7392;0;408;277;406;0;92;1;0
Tjapik;495|526;11301;0;2;2474;73;1100;0;234;7;0;4
Tjapik;526|519;11301;0;2;3171;193;1631;0;157;10;0;4
Tjapik;541|528;9959;66;2;7557;25;2500;0;400;10;0;5
Tjapik;534|533;9959;221;2;8404;0;2097;0;600;10;0;4
Tjapik;542|529;10891;5998;5961;0;300;0;0;0;20;1;0
Tjapik;504|555;11301;4138;4154;0;300;0;0;0;7;0;0
Tjapik;501|563;9959;0;2;5772;25;3416;0;550;10;0;4
Tjapik;501|564;9959;9856;9824;0;300;0;0;0;20;1;0
Tjapik;502|562;9959;9024;9017;0;290;341;0;0;20;1;0
Tjapik;506|564;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;542|540;9959;457;2;8013;25;2058;0;600;10;0;4
Tjapik;496|565;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;543|530;9959;607;2;7546;25;2195;115;400;10;0;4
Tjapik;507|567;9959;8273;8526;0;1464;33;100;0;12;0;0
Tjapik;497|567;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;496|566;9959;678;892;6501;25;2370;0;402;18;0;4
Tjapik;529|563;11301;3989;4019;0;240;0;0;0;20;0;3
Tjapik;498|569;9959;0;2;7625;25;2497;0;402;10;0;4
Tjapik;491|571;9959;9696;10367;0;75;0;0;0;12;1;0
Tjapik;506|570;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;506|571;9959;10648;10646;0;150;0;0;0;20;0;0
Tjapik;498|570;9959;10050;10045;0;150;0;0;0;20;0;0
Tjapik;493|573;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;506|574;9959;10000;9995;0;200;0;0;0;20;0;0
Tjapik;491|572;9959;8913;11152;0;104;0;0;0;19;1;0
Tjapik;493|576;9959;10050;10045;0;150;0;0;0;20;0;0
Tjapik;494|575;9959;0;2;6363;25;2814;0;400;10;0;4
Tjapik;501|577;9959;11015;11000;0;150;0;0;0;20;0;0
Tjapik;490|575;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;505|576;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;514|576;9959;10900;10874;0;150;0;0;0;20;0;0
Tjapik;505|579;9959;8207;8161;0;300;105;0;0;20;0;0
Tjapik;491|579;9959;10899;10873;0;150;0;0;0;20;0;0
Tjapik;491|578;9959;0;2;8623;25;2000;0;600;10;0;4
Tjapik;492|577;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;500|577;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;508|577;9959;9861;9877;0;300;20;0;0;16;0;0
Tjapik;492|579;9959;0;2;8657;25;2719;0;496;10;1;4
Tjapik;515|578;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;497|581;9959;0;2;7623;25;2500;0;400;10;0;4
Tjapik;503|579;9959;9982;9949;0;300;206;0;0;20;0;0
Tjapik;500|581;9959;9501;9464;0;300;0;0;0;20;0;0
Tjapik;493|580;9959;10392;10473;0;290;0;0;0;20;0;0
Tjapik;513|581;9959;0;2;7957;25;2436;0;386;9;0;4
Tjapik;522|577;9959;8930;8923;0;300;0;0;0;0;0;0
Tjapik;514|580;9959;0;2;6648;25;2500;0;595;10;0;4
Tjapik;490|579;9959;10702;10757;0;297;0;0;0;15;0;0
Tjapik;512|580;9959;9912;9891;0;300;0;0;0;19;0;0
Tjapik;489|580;9959;0;2;7628;25;2500;0;419;10;0;3
Tjapik;512|582;9959;0;2;9000;25;1914;0;593;10;1;4
Tjapik;501|581;9959;9986;10000;0;300;13;0;0;13;0;0
Tjapik;503|582;9959;0;2;9051;25;2150;0;404;10;0;4
Tjapik;514|581;9959;0;2;7723;25;2500;0;400;10;0;3
Tjapik;511|583;9959;9995;10034;0;300;0;0;0;17;0;0
Tjapik;500|582;9959;10666;10615;0;300;0;0;0;16;0;0
Tjapik;499|583;9959;10398;10389;0;296;0;0;0;17;0;0
Tjapik;491|585;9959;0;2;7281;171;2500;0;450;10;0;2
Tjapik;495|587;9959;0;2;7423;25;2500;0;440;10;0;4
Tjapik;494|585;9959;0;2;8867;25;1964;0;600;10;0;4
Tjapik;497|591;9959;10638;10633;0;162;0;0;0;20;0;0
Tjapik;492|589;9959;10000;10416;0;379;0;0;0;20;0;0
Tjapik;512|575;9959;10293;10241;0;290;0;0;0;20;0;0
Wogd;464|552;10559;0;0;7013;1;2975;0;310;0;1;0
Wogd;465|549;10559;0;0;6541;1;3008;0;300;0;0;4
Wogd;462|547;10495;0;0;7064;1;2929;0;350;0;1;0
Wogd;460|560;10559;0;0;11067;1;1974;0;302;0;0;0
Wogd;458|558;10559;0;0;6731;1;3048;0;310;0;0;0
Wogd;460|569;10375;0;0;6602;1;3040;0;350;0;0;0
Wogd;456|569;10559;0;0;6651;1;3018;0;350;0;0;0
Wogd;453|561;9975;0;0;6751;1;3078;0;320;0;0;0
Wogd;454|562;9985;0;0;10455;1;2126;0;340;0;0;0
Wogd;453|563;9975;0;0;9188;1;2470;0;319;0;0;0
Wogd;452|563;9975;0;0;7407;1;2939;0;300;0;0;0
Wogd;451|562;9975;0;0;10003;1;2290;0;300;0;0;0
Wogd;450|563;9975;0;0;7955;1;1723;0;300;0;0;0
Wogd;429|543;10375;0;0;7331;1;1809;0;300;0;0;0
Wogd;487|602;11348;0;0;7184;1;1792;0;350;0;0;0
Wogd;488|604;11074;0;0;11098;1;1844;0;383;0;0;0
Wogd;494|605;11074;0;0;7650;1;2686;0;300;0;0;0
Wogd;496|593;11074;0;0;7315;2;2729;0;300;0;0;0
Wogd;500|599;11074;0;0;7353;1;2722;0;300;0;0;0
Wogd;500|605;11074;0;0;7320;1;2725;0;300;0;0;0
Wogd;505|597;10311;0;0;6271;1;3150;0;300;0;0;0
Wogd;507|603;10153;0;0;7574;1;2838;0;309;0;0;0
Wogd;508|603;10290;0;0;7125;1;2990;0;300;0;0;0
Wogd;515|599;10495;0;0;7842;5;2900;0;698;0;0;0
Wogd;524|593;10375;0;0;7412;1;2900;0;300;0;0;0
Wogd;535|593;10311;0;0;7527;1;2875;0;300;0;0;0
Wogd;542|594;10237;0;0;7197;1;2975;0;300;0;0;0
Wogd;547|593;10304;0;0;9255;1;2500;0;300;0;0;0
Wogd;550|598;10167;0;0;8663;1;2624;0;300;0;0;0
Wogd;558|589;10429;0;0;7002;1;2987;0;310;0;0;0
Wogd;477|537;10311;0;0;9012;1;1668;0;329;0;0;0
Wogd;500|550;10375;0;0;6752;1;3065;0;300;0;0;0
Wogd;510|568;10495;0;0;6940;1;3025;0;300;0;0;0
Wogd;547|575;10654;0;0;5212;0;3216;0;256;0;0;0
Wogd;548|574;6667;0;0;7618;0;3011;0;250;0;0;0
Wogd;550|576;11074;0;0;5747;1;3267;0;305;0;0;0
Wogd;551|576;10406;0;0;5853;1;3301;0;300;0;0;0
Wogd;556|575;10311;0;0;6713;1;3029;0;350;0;0;0
Wogd;554|573;6483;0;0;7688;1;3304;0;342;0;0;0
Wogd;559|576;7666;0;0;5646;1;3607;0;316;0;0;0
Wogd;559|571;7246;0;0;7706;0;3300;0;308;0;0;0
Wogd;547|570;8079;0;0;5399;1;3468;0;259;0;0;0
Wogd;547|572;7687;0;0;7122;0;2874;0;230;0;0;0
Wogd;478|538;11707;97;0;5001;1;671;58;166;0;0;0
Wogd;500|530;13496;0;0;4133;1;900;20;10;0;0;3
Wogd;502|534;7310;0;0;6767;1;3420;0;317;0;0;4
Wogd;503|534;6409;0;0;6500;1;3483;0;360;0;0;4
Wogd;507|534;7061;0;0;6586;1;3500;0;380;0;0;0
Wogd;508|534;10311;0;0;6838;1;1845;0;400;0;0;2
Wogd;508|533;10273;0;0;6838;1;2630;0;400;0;0;0
Wogd;507|532;10237;0;0;6041;1;3114;0;400;0;0;1
Wogd;507|530;10311;0;0;5983;1;3274;0;300;0;0;0
Wogd;496|524;6641;0;0;6103;1;3520;0;400;0;0;4
Wogd;522|530;10479;0;0;6456;1;3137;0;228;0;0;4
Wogd;524|526;10469;0;0;6410;0;3160;0;300;0;0;0
Wogd;526|522;6991;0;0;6471;1;3508;0;400;0;0;0
Wogd;537|536;10478;0;0;7408;18;1723;0;300;0;0;4
Wogd;507|537;10237;0;0;6307;1;3185;0;310;0;0;0
Wogd;507|539;10237;0;0;6304;1;3177;0;317;0;0;0
Wogd;504|534;10237;0;0;6123;1;3106;0;350;0;0;3
Wogd;521|529;9984;0;0;5144;1;2819;0;350;0;0;3
Wogd;524|524;11911;0;0;5751;1;3148;0;340;0;0;0
Wogd;516|519;9783;0;0;6040;1;3292;0;300;0;0;0
Wogd;518|509;11681;0;0;3000;385;1200;0;0;0;0;4
Wogd;506|534;10757;0;0;6182;20;3018;0;400;0;0;0
Wogd;506|535;10523;0;0;6747;1;3026;0;299;0;0;0
Wogd;531|558;11717;3282;3214;806;0;300;0;1;0;0;4
Wogd;560|568;11901;904;4363;901;1;661;9;0;0;0;0
Wogd;544|576;10301;10000;8252;0;30;0;370;0;0;0;0
Wogd;549|576;10559;10425;5118;0;126;0;860;0;0;0;0
Wogd;553|576;10301;10252;8442;0;22;0;499;0;0;0;0
Wogd;554|575;10301;9987;9939;0;3;0;300;0;0;0;0
Wogd;555|577;10375;10000;10416;0;4;0;15;0;0;0;0
Wogd;556|578;10944;10057;10225;0;30;0;16;0;0;0;0
Wogd;562|573;9662;10000;10222;0;32;0;93;0;0;0;0
Wogd;547|580;10323;10637;7135;0;0;0;579;0;0;0;0
Wogd;549|580;10301;10810;8792;0;15;0;310;0;0;0;0
Wogd;551|581;9854;10200;10240;0;33;0;287;0;0;0;0
Wogd;553|583;10301;11198;5182;0;138;0;886;0;0;0;0
Wogd;555|585;10361;9781;8183;0;77;0;590;0;0;0;0
Wogd;549|582;10301;9976;9476;0;54;0;362;0;0;0;0
Wogd;549|583;10337;9999;8874;0;42;0;261;0;0;0;0
Wogd;550|585;10301;10209;11315;0;99;0;0;0;0;1;0
Wogd;548|586;10378;10000;8429;0;40;0;324;0;0;0;0
Wogd;557|580;10223;10067;6862;0;94;0;661;0;0;0;0
Wogd;560|578;11420;9999;9691;0;31;0;98;0;0;0;0
Wogd;560|571;10301;10003;9737;0;6;0;250;0;0;0;0
Wogd;463|549;10311;10998;11493;0;0;0;0;0;0;0;0
Wogd;472|540;10429;11042;9850;0;45;0;0;0;0;0;0
Wogd;476|538;10311;10414;4827;0;0;0;970;0;0;0;0
Wogd;477|540;10301;10000;7040;0;0;0;662;0;0;0;0
Wogd;512|566;10495;10500;11202;0;15;0;0;0;0;1;0
Wogd;518|574;10301;11520;9750;0;1;0;75;0;0;1;0
Wogd;527|580;10375;10677;7491;0;81;0;444;0;0;0;0
Wogd;505|589;10337;10600;10643;0;0;0;0;0;0;0;0
Wogd;503|601;10301;10002;10582;0;40;0;178;0;0;0;0
Wogd;516|604;10301;9999;10485;0;0;0;208;0;0;0;0
Wogd;524|597;10301;10002;12210;0;0;0;0;0;0;0;0
Wogd;543|594;10452;9998;6757;0;100;0;700;0;0;0;0
Wogd;549|594;10220;10000;9122;0;0;0;487;0;0;0;0
Wogd;553|590;10301;9999;7387;0;58;0;585;0;0;0;0
Wogd;555|589;10429;10000;9184;0;65;0;318;0;0;0;0
Wogd;557|589;11391;10000;8420;0;61;0;381;0;0;0;0
Wogd;557|588;10559;10000;8461;0;5;0;534;0;0;0;0
Wogd;551|598;4831;2732;2500;0;100;0;0;0;0;0;0
Wogd;521|528;10484;10000;3593;0;108;0;1121;0;0;1;0
Wogd;504|532;10237;9000;4000;0;0;0;841;0;0;1;0
Wogd;508|531;10237;10286;682;0;0;0;1500;0;0;1;0
Wogd;463|553;10311;10595;11426;0;0;0;0;0;0;0;0
Wogd;462|551;10495;11002;11210;0;5;0;0;0;0;0;0
Wogd;463|558;10495;9895;10647;0;0;0;0;0;0;0;0
Wogd;462|558;10375;10998;11154;0;21;0;0;0;0;0;0
Wogd;461|558;10375;11065;11093;0;18;0;0;0;0;0;0
Wogd;460|559;10311;10947;11004;0;35;0;0;0;0;0;0
Wogd;459|556;10375;10896;11238;0;30;0;0;0;0;0;0
Wogd;459|560;10311;10731;11468;0;31;0;0;0;0;0;0
Wogd;458|560;10311;10437;11806;0;9;0;0;0;0;0;0
Wogd;462|566;10375;10773;11411;0;5;0;0;0;0;0;0
Wogd;461|568;10375;10766;11418;0;5;0;0;0;0;0;0
Wogd;444|571;10375;11002;11192;0;0;0;0;0;0;0;0
Wogd;451|571;10311;11061;11110;0;45;0;0;0;0;0;0
Wogd;435|550;10311;11002;11207;0;0;0;0;0;0;0;0
Wogd;474|569;10375;10967;11123;0;52;0;0;0;0;0;0
Wogd;477|570;10375;11027;11075;0;46;0;0;0;0;0;0
Wogd;471|581;10544;11036;11043;0;92;0;0;0;0;0;0
Wogd;476|582;10452;11037;11078;0;0;0;0;0;0;0;0
Wogd;460|590;10301;11104;11338;0;5;0;0;0;0;0;0
Wogd;458|587;10025;11087;10990;0;5;0;0;0;0;0;0
Wogd;443|583;10361;11000;11618;0;0;0;0;0;0;0;0
Wogd;426|558;10880;10830;10763;0;124;0;0;0;0;0;0
Wogd;404|534;10301;10922;11000;0;0;0;0;0;0;0;0
Wogd;401|500;10367;10914;11222;0;0;0;0;0;0;0;0
Wogd;441|586;10378;10893;11000;0;0;0;0;0;0;0;0
Wogd;438|481;10636;0;0;6650;1;3000;0;300;0;0;0
Wogd;437|481;10147;0;0;6302;1;3139;0;300;0;0;0
Wogd;436|481;10224;0;0;6739;1;3025;0;300;0;0;0
Wogd;436|480;10153;9668;2763;400;20;541;799;0;0;0;0
Wogd;441|481;10767;7260;1318;0;5;0;1419;0;0;0;0
Wogd;434|480;10114;1912;98;0;100;0;411;0;0;0;0
Wogd;435|485;10157;9040;999;0;0;0;1264;0;0;0;0
Wogd;426|478;10400;8670;1197;0;200;0;1351;0;0;0;0
Wogd;459|471;9744;4000;0;4613;300;2402;0;300;0;0;4
Wogd;452|441;9831;1734;364;4365;35;1988;365;290;25;0;0
Wogd;449|445;9966;3000;106;4001;100;2047;603;300;0;0;0
Wogd;430|498;10610;7861;1999;0;180;0;696;0;0;0;0
Wogd;429|498;10610;8017;1678;0;15;0;828;0;0;0;0
Wogd;430|499;10610;9984;2196;0;197;0;1131;0;0;0;0
Wogd;565|515;11579;1200;360;2900;66;1000;0;0;0;0;4
Wogd;569|518;10237;9846;2024;200;107;10;1157;9;0;1;4
Wogd;572|520;10237;9848;2712;0;85;0;1157;0;0;0;0
Wogd;571|515;10301;8060;1628;0;0;0;1389;0;0;1;4
Wogd;572|516;6934;0;0;6817;1;3395;0;371;0;0;0
Wogd;571|520;6691;2;0;8819;1;2700;0;450;0;0;4
Wogd;573|520;6768;0;0;6924;0;3325;0;340;0;0;2
Wogd;573|519;6676;0;0;6959;1;3220;0;416;0;0;4
Wogd;562|515;6691;0;0;6935;1;3334;0;400;0;0;0
Wogd;561|512;6676;0;0;7011;0;3325;0;320;0;0;4
XroM;396|498;9855;5917;5459;0;300;567;188;0;40;0;5
XroM;435|493;10237;6355;4070;5;288;359;107;0;40;0;4
XroM;459|551;9479;9798;9703;4;521;215;0;1;0;0;0
XroM;459|542;9735;9748;10002;5;181;0;62;10;0;0;0
XroM;489|482;10636;6202;4458;0;386;557;326;0;23;1;4
XroM;456|578;10535;9730;9707;4;422;0;2;4;0;0;0
XroM;461|588;9458;9634;9729;4;638;0;0;8;0;0;0
XroM;444|561;9594;10261;10242;0;436;0;0;6;0;0;0
XroM;480|575;4323;0;0;13959;13;1945;0;1111;0;1;0
XroM;473|541;6656;244;33;5050;150;1228;1481;323;0;0;4
XroM;490|481;10323;26;0;9498;144;1621;0;766;0;0;4
XroM;491|481;10452;5301;4395;5;300;252;267;0;23;1;4
XroM;414|506;9778;8812;8909;4;593;245;187;0;0;0;4
XroM;461|497;11579;0;0;0;1001;0;973;0;40;0;0
XroM;437|580;9175;10305;10407;0;149;0;0;0;0;0;0
XroM;496|597;9366;9289;9575;3;458;216;0;21;0;0;0
XroM;393|491;1853;600;378;0;0;0;0;0;0;0;0
XroM;441|590;7456;7971;7453;5;200;0;0;0;0;0;0
XroM;435|488;9855;5294;5077;0;240;0;848;0;24;0;0
XroM;460|540;9654;9502;9144;2;366;236;0;17;19;0;0
XroM;408|528;9458;9767;9493;0;418;342;0;2;0;0;0
XroM;463|592;9366;9847;9955;0;281;68;0;8;0;0;0
XroM;452|554;9556;9925;9973;2;348;0;1;23;0;0;0
XroM;444|569;10559;9228;9154;5;234;391;0;5;0;0;5
XroM;414|512;9453;9788;8733;10;308;273;0;4;0;0;4
XroM;502|589;9410;10319;9868;3;550;0;0;0;0;0;0
XroM;438|593;9876;7664;7659;5;198;0;0;0;617;0;0
XroM;406|516;9345;10118;10233;5;343;0;0;16;0;0;0
XroM;486|595;9303;10244;10260;9;403;101;0;10;0;0;0
XroM;494|480;9902;4198;2862;0;500;502;440;0;31;1;3
XroM;489|483;10862;3561;3429;5;496;72;54;0;25;0;2
XroM;436|486;10378;4640;5689;2;105;0;239;0;26;0;4
XroM;436|494;10237;6619;6212;5;288;0;203;0;40;0;0
XroM;447|495;10311;4789;4147;0;235;0;352;0;0;0;0
XroM;455|567;10559;9185;9100;3;356;382;25;5;0;0;3
XroM;455|546;9556;8801;9099;3;249;599;0;12;0;0;4
XroM;440|584;9166;10113;10426;4;45;29;0;13;0;0;2
XroM;452|561;9627;10019;10095;5;518;0;0;8;0;0;0
XroM;440|486;10316;4647;4411;5;411;0;384;0;40;0;5
XroM;439|483;10280;4666;4468;5;440;356;188;0;40;0;4
XroM;496|541;10949;0;0;366;0;1858;186;49;0;0;4
XroM;416|522;9453;8557;8674;10;473;539;0;6;0;0;4
XroM;454|552;9556;10235;10295;4;344;0;0;3;0;0;0
